Bracket Type=4,
Sample Type,File Name,Sample ID,Path,Instrument Method,Process Method,Calibration File,Position,Inj Vol,Level,Sample Wt,Sample Vol,ISTD Amt,Dil Factor,L1 ChannelSelect,L2 Client,L3 Laboratory,L4 Company,L5 Phone,Comment,Sample Name
QC,Pool_QC_HILICneg_4_supernatant_SZ_07242024_73,Pool_QC,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:A5,3,,0,0,0,1,,,,,,,
QC,Pool_QC_RPpos_4_supernatant_SZ_07242024_74,Pool_QC,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:A5,3,,0,0,0,1,,,,,,,
Unknown,Sample31_HILICneg_supernatant_SZ_07242024_75,CYP11A1_PTC_E10_Sup_Basal_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:E4,3,,0,0,0,1,,,,,,,
Unknown,Sample31_RPpos_supernatant_SZ_07242024_76,CYP11A1_PTC_E10_Sup_Basal_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:E4,3,,0,0,0,1,,,,,,,
Unknown,Sample32_HILICneg_supernatant_SZ_07242024_77,CYP11A1_WT2_Sup_DHEAS_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:E5,3,,0,0,0,1,,,,,,,
Unknown,Sample32_RPpos_supernatant_SZ_07242024_78,CYP11A1_WT2_Sup_DHEAS_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:E5,3,,0,0,0,1,,,,,,,
Unknown,Sample33_HILICneg_supernatant_SZ_07242024_79,SLC22A11_PTC_C09_Sup_DHEAS_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:E6,3,,0,0,0,1,,,,,,,
Unknown,Sample33_RPpos_supernatant_SZ_07242024_80,SLC22A11_PTC_C09_Sup_DHEAS_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:E6,3,,0,0,0,1,,,,,,,
Unknown,Sample34_HILICneg_supernatant_SZ_07242024_81,ABCG2_PTC_E03_Sup_DHEAS_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:E7,3,,0,0,0,1,,,,,,,
Unknown,Sample34_RPpos_supernatant_SZ_07242024_82,ABCG2_PTC_E03_Sup_DHEAS_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:E7,3,,0,0,0,1,,,,,,,
Unknown,Sample35_HILICneg_supernatant_SZ_07242024_83,ABCG2_WT2_Sup_Basal_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:E8,3,,0,0,0,1,,,,,,,
Unknown,Sample35_RPpos_supernatant_SZ_07242024_84,ABCG2_WT2_Sup_Basal_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:E8,3,,0,0,0,1,,,,,,,
Unknown,Sample36_HILICneg_supernatant_SZ_07242024_85,PTC_A03_Sup_Basal_1_ARTI,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:E9,3,,0,0,0,1,,,,,,,
Unknown,Sample36_RPpos_supernatant_SZ_07242024_86,PTC_A03_Sup_Basal_1_ARTI,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:E9,3,,0,0,0,1,,,,,,,
Unknown,Sample37_HILICneg_supernatant_SZ_07242024_87,CYP11A1_PTC_A11_Sup_Basal_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:F1,3,,0,0,0,1,,,,,,,
Unknown,Sample37_RPpos_supernatant_SZ_07242024_88,CYP11A1_PTC_A11_Sup_Basal_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:F1,3,,0,0,0,1,,,,,,,
Unknown,Sample38_HILICneg_supernatant_SZ_07242024_89,ABCG2_WT2_Sup_Basal_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:F2,3,,0,0,0,1,,,,,,,
Unknown,Sample38_RPpos_supernatant_SZ_07242024_90,ABCG2_WT2_Sup_Basal_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:F2,3,,0,0,0,1,,,,,,,
Unknown,Sample39_HILICneg_supernatant_SZ_07242024_91,SLC22A11_PTC_C09_Sup_Basal_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:F3,3,,0,0,0,1,,,,,,,
Unknown,Sample39_RPpos_supernatant_SZ_07242024_92,SLC22A11_PTC_C09_Sup_Basal_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:F3,3,,0,0,0,1,,,,,,,
Unknown,Sample40_HILICneg_supernatant_SZ_07242024_93,HSB17B1_PTC_A12_Sup_DHEAS_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:F4,3,,0,0,0,1,,,,,,,
Unknown,Sample40_RPpos_supernatant_SZ_07242024_94,HSB17B1_PTC_A12_Sup_DHEAS_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:F4,3,,0,0,0,1,,,,,,,
QC,Pool_QC_HILICneg_5_supernatant_SZ_07242024_95,Pool_QC,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:A5,3,,0,0,0,1,,,,,,,
QC,Pool_QC_RPpos_5_supernatant_SZ_07242024_96,Pool_QC,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:A5,3,,0,0,0,1,,,,,,,
Unknown,Sample41_HILICneg_supernatant_SZ_07242024_97,CYP11A1_WT1_Sup_DHEAS_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:F5,3,,0,0,0,1,,,,,,,
Unknown,Sample41_RPpos_supernatant_SZ_07242024_98,CYP11A1_WT1_Sup_DHEAS_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:F5,3,,0,0,0,1,,,,,,,
Unknown,Sample42_HILICneg_supernatant_SZ_07242024_99,CYP11A1_PTC_B11_Sup_DHEAS_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:F6,3,,0,0,0,1,,,,,,,
Unknown,Sample42_RPpos_supernatant_SZ_07242024_100,CYP11A1_PTC_B11_Sup_DHEAS_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:F6,3,,0,0,0,1,,,,,,,
Unknown,Sample43_HILICneg_supernatant_SZ_07242024_101,HSB17B1_PTC_A12_Sup_DHEAS_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:F7,3,,0,0,0,1,,,,,,,
Unknown,Sample43_RPpos_supernatant_SZ_07242024_102,HSB17B1_PTC_A12_Sup_DHEAS_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:F7,3,,0,0,0,1,,,,,,,
Unknown,Sample44_HILICneg_supernatant_SZ_07242024_103,CYP19A1_PTC_F08_Sup_DHEAS_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:F8,3,,0,0,0,1,,,,,,,
Unknown,Sample44_RPpos_supernatant_SZ_07242024_104,CYP19A1_PTC_F08_Sup_DHEAS_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:F8,3,,0,0,0,1,,,,,,,
Unknown,Sample45_HILICneg_supernatant_SZ_07242024_105,CYP19A1_WT3_Sup_DHEAS_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:F9,3,,0,0,0,1,,,,,,,
Unknown,Sample45_RPpos_supernatant_SZ_07242024_106,CYP19A1_WT3_Sup_DHEAS_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:F9,3,,0,0,0,1,,,,,,,
Unknown,Sample46_HILICneg_supernatant_SZ_07242024_107,ABCG2_PTC_E03_Sup_Basal_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,B:A1,3,,0,0,0,1,,,,,,,
Unknown,Sample46_RPpos_supernatant_SZ_07242024_108,ABCG2_PTC_E03_Sup_Basal_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,B:A1,3,,0,0,0,1,,,,,,,
Unknown,Sample47_HILICneg_supernatant_SZ_07242024_109,HSB17B1_PTC_B10_Sup_Basal_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,B:A2,3,,0,0,0,1,,,,,,,
Unknown,Sample47_RPpos_supernatant_SZ_07242024_110,HSB17B1_PTC_B10_Sup_Basal_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,B:A2,3,,0,0,0,1,,,,,,,
Unknown,Sample48_HILICneg_supernatant_SZ_07242024_111,ABCG2_WT3_Sup_Basal_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,B:A3,3,,0,0,0,1,,,,,,,
Unknown,Sample48_RPpos_supernatant_SZ_07242024_112,ABCG2_WT3_Sup_Basal_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,B:A3,3,,0,0,0,1,,,,,,,
Unknown,Sample49_HILICneg_supernatant_SZ_07242024_113,WT_3_Sup_DHEAS_ARTI,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,B:A4,3,,0,0,0,1,,,,,,,
Unknown,Sample49_RPpos_supernatant_SZ_07242024_114,WT_3_Sup_DHEAS_ARTI,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,B:A4,3,,0,0,0,1,,,,,,,
Unknown,Sample50_HILICneg_supernatant_SZ_07242024_115,CYP19A1_PTC_C06_Sup_Basal_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,B:A5,3,,0,0,0,1,,,,,,,
Unknown,Sample50_RPpos_supernatant_SZ_07242024_116,CYP19A1_PTC_C06_Sup_Basal_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,B:A5,3,,0,0,0,1,,,,,,,
QC,Pool_QC_HILICneg_6_supernatant_SZ_07242024_117,Pool_QC,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:A5,3,,0,0,0,1,,,,,,,
QC,Pool_QC_RPpos_6_supernatant_SZ_07242024_118,Pool_QC,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:A5,3,,0,0,0,1,,,,,,,
Unknown,Sample51_HILICneg_supernatant_SZ_07242024_119,CYP19A1_WT1_Sup_DHEAS_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,B:A6,3,,0,0,0,1,,,,,,,
Unknown,Sample51_RPpos_supernatant_SZ_07242024_120,CYP19A1_WT1_Sup_DHEAS_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,B:A6,3,,0,0,0,1,,,,,,,
Unknown,Sample52_HILICneg_supernatant_SZ_07242024_121,ABCG2_PTC_E03_Sup_Basal_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,B:A7,3,,0,0,0,1,,,,,,,
Unknown,Sample52_RPpos_supernatant_SZ_07242024_122,ABCG2_PTC_E03_Sup_Basal_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,B:A7,3,,0,0,0,1,,,,,,,
Unknown,Sample53_HILICneg_supernatant_SZ_07242024_123,SLC22A11_PTC_C09_Sup_Basal_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,B:A8,3,,0,0,0,1,,,,,,,
Unknown,Sample53_RPpos_supernatant_SZ_07242024_124,SLC22A11_PTC_C09_Sup_Basal_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,B:A8,3,,0,0,0,1,,,,,,,
Unknown,Sample54_HILICneg_supernatant_SZ_07242024_125,SLC22A11_PTC_D07_Sup_Basal_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,B:A9,3,,0,0,0,1,,,,,,,
Unknown,Sample54_RPpos_supernatant_SZ_07242024_126,SLC22A11_PTC_D07_Sup_Basal_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,B:A9,3,,0,0,0,1,,,,,,,
Unknown,Sample55_HILICneg_supernatant_SZ_07242024_127,CYP19A1_PTC_F08_Sup_Basal_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,B:B1,3,,0,0,0,1,,,,,,,
Unknown,Sample55_RPpos_supernatant_SZ_07242024_128,CYP19A1_PTC_F08_Sup_Basal_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,B:B1,3,,0,0,0,1,,,,,,,
Unknown,Sample56_HILICneg_supernatant_SZ_07242024_129,CYP11A1_PTC_B11_Sup_DHEAS_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,B:B2,3,,0,0,0,1,,,,,,,
Unknown,Sample56_RPpos_supernatant_SZ_07242024_130,CYP11A1_PTC_B11_Sup_DHEAS_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,B:B2,3,,0,0,0,1,,,,,,,
Unknown,Sample57_HILICneg_supernatant_SZ_07242024_131,HSB17B1_PTC_A12_Sup_DHEAS_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,B:B3,3,,0,0,0,1,,,,,,,
Unknown,Sample57_RPpos_supernatant_SZ_07242024_132,HSB17B1_PTC_A12_Sup_DHEAS_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,B:B3,3,,0,0,0,1,,,,,,,
Unknown,Sample58_HILICneg_supernatant_SZ_07242024_133,ABCG2_WT2_Sup_DHEAS_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,B:B4,3,,0,0,0,1,,,,,,,
Unknown,Sample58_RPpos_supernatant_SZ_07242024_134,ABCG2_WT2_Sup_DHEAS_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,B:B4,3,,0,0,0,1,,,,,,,
Unknown,Sample59_HILICneg_supernatant_SZ_07242024_135,ABCG2_PTC_C11_Sup_Basal_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,B:B5,3,,0,0,0,1,,,,,,,
Unknown,Sample59_RPpos_supernatant_SZ_07242024_136,ABCG2_PTC_C11_Sup_Basal_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,B:B5,3,,0,0,0,1,,,,,,,
Unknown,Sample60_HILICneg_supernatant_SZ_07242024_137,PTC_A03_Sup_Basal_2_ARTI,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,B:B6,3,,0,0,0,1,,,,,,,
Unknown,Sample60_RPpos_supernatant_SZ_07242024_138,PTC_A03_Sup_Basal_2_ARTI,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,B:B6,3,,0,0,0,1,,,,,,,
QC,Pool_QC_HILICneg_7_supernatant_SZ_07242024_139,Pool_QC,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:A5,3,,0,0,0,1,,,,,,,
QC,Pool_QC_RPpos_7_supernatant_SZ_07242024_140,Pool_QC,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:A5,3,,0,0,0,1,,,,,,,
Unknown,Sample61_HILICneg_supernatant_SZ_07242024_141,CYP11A1_WT3_Sup_DHEAS_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,B:B7,3,,0,0,0,1,,,,,,,
Unknown,Sample61_RPpos_supernatant_SZ_07242024_142,CYP11A1_WT3_Sup_DHEAS_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,B:B7,3,,0,0,0,1,,,,,,,
Unknown,Sample62_HILICneg_supernatant_SZ_07242024_143,HSB17B1_PTC_B10_Sup_DHEAS_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,B:B8,3,,0,0,0,1,,,,,,,
Unknown,Sample62_RPpos_supernatant_SZ_07242024_144,HSB17B1_PTC_B10_Sup_DHEAS_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,B:B8,3,,0,0,0,1,,,,,,,
Unknown,Sample63_HILICneg_supernatant_SZ_07242024_145,CYP19A1_PTC_B07_Sup_Basal_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,B:B9,3,,0,0,0,1,,,,,,,
