Bracket Type=4,,,,,,,,,,,,,,,,,,,,
Sample Type,File Name,Sample ID,Path,Instrument Method,Process Method,Calibration File,Position,Inj Vol,Level,Sample Wt,Sample Vol,ISTD Amt,Dil Factor,L1 ChannelSelect,L2 Client,L3 Laboratory,L4 Company,L5 Phone,Comment,Sample Name
Unknown,Sample64_HILICneg_pellets_SZ_08182024_147,CYP11A1_PTC_B11_Pel_Basal_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,B:C1,3,,0,0,0,1,,,,,,,
Unknown,Sample64_RPpos_pellets_SZ_08182024_148,CYP11A1_PTC_B11_Pel_Basal_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,B:C1,3,,0,0,0,1,,,,,,,
Unknown,Sample65_HILICneg_pellets_SZ_08182024_149,CYP19A1_WT1_Pel_Basal_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,B:C2,3,,0,0,0,1,,,,,,,
Unknown,Sample65_RPpos_pellets_SZ_08182024_150,CYP19A1_WT1_Pel_Basal_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,B:C2,3,,0,0,0,1,,,,,,,
Unknown,Sample66_HILICneg_pellets_SZ_08182024_151,CYP19A1_PTC_F08_Pel_DHEAS_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,B:C3,3,,0,0,0,1,,,,,,,
Unknown,Sample66_RPpos_pellets_SZ_08182024_152,CYP19A1_PTC_F08_Pel_DHEAS_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,B:C3,3,,0,0,0,1,,,,,,,
Unknown,Sample67_HILICneg_pellets_SZ_08182024_153,SLC22A11_PTC_C09_Pel_Basal_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,B:C4,3,,0,0,0,1,,,,,,,
Unknown,Sample67_RPpos_pellets_SZ_08182024_154,SLC22A11_PTC_C09_Pel_Basal_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,B:C4,3,,0,0,0,1,,,,,,,
Unknown,Sample68_HILICneg_pellets_SZ_08182024_155,ABCG2_WT2_Pel_Basal_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,B:C5,3,,0,0,0,1,,,,,,,
Unknown,Sample68_RPpos_pellets_SZ_08182024_156,ABCG2_WT2_Pel_Basal_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,B:C5,3,,0,0,0,1,,,,,,,
Unknown,Sample69_HILICneg_pellets_SZ_08182024_157,ABCG2_PTC_C11_Pel_Basal_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,B:C6,3,,0,0,0,1,,,,,,,
Unknown,Sample69_RPpos_pellets_SZ_08182024_158,ABCG2_PTC_C11_Pel_Basal_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,B:C6,3,,0,0,0,1,,,,,,,
Unknown,Sample70_HILICneg_pellets_SZ_08182024_159,PTC_A03_Pel_DHEAS_2_ARTI,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,B:C7,3,,0,0,0,1,,,,,,,
Unknown,Sample70_RPpos_pellets_SZ_08182024_160,PTC_A03_Pel_DHEAS_2_ARTI,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,B:C7,3,,0,0,0,1,,,,,,,
QC,Pool_QC_HILICneg_8_pellets_SZ_08182024_161,Pool_QC,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:A5,3,,0,0,0,1,,,,,,,
QC,Pool_QC_RPpos_8_pellets_SZ_08182024_162,Pool_QC,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:A5,3,,0,0,0,1,,,,,,,
Unknown,Sample71_HILICneg_pellets_SZ_08182024_163,CYP19A1_PTC_B07_Pel_DHEAS_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,B:C8,3,,0,0,0,1,,,,,,,
Unknown,Sample71_RPpos_pellets_SZ_08182024_164,CYP19A1_PTC_B07_Pel_DHEAS_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,B:C8,3,,0,0,0,1,,,,,,,
Unknown,Sample72_HILICneg_pellets_SZ_08182024_165,CYP19A1_WT2_Pel_DHEAS_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,B:C9,3,,0,0,0,1,,,,,,,
Unknown,Sample72_RPpos_pellets_SZ_08182024_166,CYP19A1_WT2_Pel_DHEAS_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,B:C9,3,,0,0,0,1,,,,,,,
Unknown,Sample73_HILICneg_pellets_SZ_08182024_167,CYP11A1_WT2_Pel_DHEAS_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,B:D1,3,,0,0,0,1,,,,,,,
Unknown,Sample73_RPpos_pellets_SZ_08182024_168,CYP11A1_WT2_Pel_DHEAS_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,B:D1,3,,0,0,0,1,,,,,,,
Unknown,Sample74_HILICneg_pellets_SZ_08182024_169,SLC22A11_PTC_D07_Pel_DHEAS_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,B:D2,3,,0,0,0,1,,,,,,,
Unknown,Sample74_RPpos_pellets_SZ_08182024_170,SLC22A11_PTC_D07_Pel_DHEAS_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,B:D2,3,,0,0,0,1,,,,,,,
Unknown,Sample75_HILICneg_pellets_SZ_08182024_171,CYP19A1_WT1_Pel_Basal_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,B:D3,3,,0,0,0,1,,,,,,,
Unknown,Sample75_RPpos_pellets_SZ_08182024_172,CYP19A1_WT1_Pel_Basal_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,B:D3,3,,0,0,0,1,,,,,,,
Unknown,Sample76_HILICneg_pellets_SZ_08182024_173,HSB17B1_PTC_B10_Pel_Basal_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,B:D4,3,,0,0,0,1,,,,,,,
Unknown,Sample76_RPpos_pellets_SZ_08182024_174,HSB17B1_PTC_B10_Pel_Basal_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,B:D4,3,,0,0,0,1,,,,,,,
Unknown,Sample77_HILICneg_pellets_SZ_08182024_175,CYP11A1_PTC_E10_Pel_Basal_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,B:D5,3,,0,0,0,1,,,,,,,
Unknown,Sample77_RPpos_pellets_SZ_08182024_176,CYP11A1_PTC_E10_Pel_Basal_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,B:D5,3,,0,0,0,1,,,,,,,
Unknown,Sample78_HILICneg_pellets_SZ_08182024_177,ABCG2_PTC_E03_Pel_Basal_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,B:D6,3,,0,0,0,1,,,,,,,
Unknown,Sample78_RPpos_pellets_SZ_08182024_178,ABCG2_PTC_E03_Pel_Basal_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,B:D6,3,,0,0,0,1,,,,,,,
QC,Pool_QC_HILICneg_9_pellets_SZ_08182024_179,Pool_QC,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:A5,3,,0,0,0,1,,,,,,,
QC,Pool_QC_RPpos_9_pellets_SZ_08182024_180,Pool_QC,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:A5,3,,0,0,0,1,,,,,,,
QC,Qstd_HILICneg_2_pellets_SZ_08182024_181,Qstd,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:A4,3,,0,0,0,1,,,,,,,
QC,Qstd_RPpos_2_pellets_SZ_08182024_182,Qstd,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:A4,3,,0,0,0,1,,,,,,,
Blank,Process_Blank_HILICneg_2_pellets_SZ_08182024_183,Process_Blank,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:A3,3,,0,0,0,1,,,,,,,
Blank,Process_Blank_RPpos_2_pellets_SZ_08182024_184,Process_Blank,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:A3,3,,0,0,0,1,,,,,,,
Blank,Solvent_Blank_HILICneg_2_pellets_SZ_08182024_185,Solvent_Blank,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:A1,3,,0,0,0,1,,,,,,,
Blank,Solvent_Blank_RPpos_2_pellets_SZ_08182024_186,Solvent_Blank,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:A2,3,,0,0,0,1,,,,,,,
