skip
Sample Type,File Name,Sample ID,Path,Instrument Method,Process Method,Calibration File,Position,Inj Vol,Level,Sample Wt,Sample Vol,ISTD Amt,Dil Factor,L1 ChannelSelect,L2 Client,L3 Laboratory,L4 Company,L5 Phone,Comment,Sample Name
Unknown,HMGCS2_Cellpellets_Sample2_HILICneg_SZ_09222023_11,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:B2,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample2_RPpos_SZ_09222023_12,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:B2,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample3_HILICneg_SZ_09222023_13,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:B3,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample3_RPpos_SZ_09222023_14,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:B3,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample4_HILICneg_SZ_09222023_15,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:B4,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample4_RPpos_SZ_09222023_16,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:B4,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample5_HILICneg_SZ_09222023_17,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:B5,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample5_RPpos_SZ_09222023_18,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:B5,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample6_HILICneg_SZ_09222023_19,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:B6,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample6_RPpos_SZ_09222023_20,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:B6,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample7_HILICneg_SZ_09222023_21,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:B7,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample7_RPpos_SZ_09222023_22,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:B7,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample8_HILICneg_SZ_09222023_23,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:B8,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample8_RPpos_SZ_09222023_24,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:B8,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample9_HILICneg_SZ_09222023_25,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:B9,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample9_RPpos_SZ_09222023_26,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:B9,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample10_HILICneg_SZ_09222023_27,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:C1,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample10_RPpos_SZ_09222023_28,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:C1,3,,0,0,0,1,,,,,,,
QC,Pool_QC_HMGCS2_Cellpellets_HILICneg_2_SZ_09222023_29,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:A5,3,,0,0,0,1,,,,,,,
QC,Pool_QC_HMGCS2_Cellpellets_RPpos_2_SZ_09222023_30,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:A5,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample11_HILICneg_SZ_09222023_31,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:C2,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample11_RPpos_SZ_09222023_32,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:C2,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample12_HILICneg_SZ_09222023_33,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:C3,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample12_RPpos_SZ_09222023_34,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:C3,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample13_HILICneg_SZ_09222023_35,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:C4,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample13_RPpos_SZ_09222023_36,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:C4,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample14_HILICneg_SZ_09222023_37,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:C5,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample14_RPpos_SZ_09222023_38,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:C5,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample15_HILICneg_SZ_09222023_39,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:C6,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample15_RPpos_SZ_09222023_40,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:C6,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample16_HILICneg_SZ_09222023_41,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:C7,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample16_RPpos_SZ_09222023_42,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:C7,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample17_HILICneg_SZ_09222023_43,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:C8,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample17_RPpos_SZ_09222023_44,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:C8,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample18_HILICneg_SZ_09222023_45,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:C9,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample18_RPpos_SZ_09222023_46,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:C9,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample19_HILICneg_SZ_09222023_47,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:D1,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample19_RPpos_SZ_09222023_48,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:D1,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample20_HILICneg_SZ_09222023_49,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:D2,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample20_RPpos_SZ_09222023_50,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:D2,3,,0,0,0,1,,,,,,,
QC,Pool_QC_HMGCS2_Cellpellets_HILICneg_3_SZ_09222023_51,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:A5,3,,0,0,0,1,,,,,,,
QC,Pool_QC_HMGCS2_Cellpellets_RPpos_3_SZ_09222023_52,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:A5,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample21_HILICneg_SZ_09222023_53,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:D3,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample21_RPpos_SZ_09222023_54,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:D3,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample22_HILICneg_SZ_09222023_55,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:D4,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample22_RPpos_SZ_09222023_56,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:D4,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample23_HILICneg_SZ_09222023_57,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:D5,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample23_RPpos_SZ_09222023_58,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:D5,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample24_HILICneg_SZ_09222023_59,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:D6,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample24_RPpos_SZ_09222023_60,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:D6,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample25_HILICneg_SZ_09222023_61,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:D7,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample25_RPpos_SZ_09222023_62,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:D7,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample26_HILICneg_SZ_09222023_63,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:D8,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample26_RPpos_SZ_09222023_64,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:D8,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample27_HILICneg_SZ_09222023_65,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:D9,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample27_RPpos_SZ_09222023_66,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:D9,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample28_HILICneg_SZ_09222023_67,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:E1,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample28_RPpos_SZ_09222023_68,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:E1,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample29_HILICneg_SZ_09222023_69,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:E2,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample29_RPpos_SZ_09222023_70,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:E2,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample30_HILICneg_SZ_09222023_71,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:E3,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample30_RPpos_SZ_09222023_72,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:E3,3,,0,0,0,1,,,,,,,
QC,Pool_QC_HMGCS2_Cellpellets_HILICneg_4_SZ_09222023_73,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:A5,3,,0,0,0,1,,,,,,,
QC,Pool_QC_HMGCS2_Cellpellets_RPpos_4_SZ_09222023_74,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:A5,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample31_HILICneg_SZ_09222023_75,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:E4,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample31_RPpos_SZ_09222023_76,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:E4,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample32_HILICneg_SZ_09222023_77,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:E5,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample32_RPpos_SZ_09222023_78,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:E5,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample33_HILICneg_SZ_09222023_79,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:E6,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample33_RPpos_SZ_09222023_80,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:E6,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample34_HILICneg_SZ_09222023_81,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:E7,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample34_RPpos_SZ_09222023_82,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:E7,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample35_HILICneg_SZ_09222023_83,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:E8,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample35_RPpos_SZ_09222023_84,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:E8,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample36_HILICneg_SZ_09222023_85,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:E9,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample36_RPpos_SZ_09222023_86,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:E9,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample37_HILICneg_SZ_09222023_87,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:F1,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample37_RPpos_SZ_09222023_88,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:F1,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample38_HILICneg_SZ_09222023_89,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:F2,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample38_RPpos_SZ_09222023_90,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:F2,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample39_HILICneg_SZ_09222023_91,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:F3,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample39_RPpos_SZ_09222023_92,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:F3,3,,0,0,0,1,,,,,,,
Unknown,HMGCS2_Cellpellets_Sample40_HILICneg_SZ_09222023_93,R:1,D:\HF-X_data\Shujian Zheng\09222023_Zukai_Cellpellets,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:F4,3,,0,0,0,1,,,,,,,
